1/20/18	12950.8
1/21/18	11505.2
1/22/18	11513.4
1/23/18	11223.1
1/24/18	11282.3
1/25/18	11392
1/26/18	10969.8
1/27/18	11524.8
1/28/18	11431.4
1/29/18	11212.7
1/30/18	10184.1
1/31/18	10082.5
2/1/18	9083.26
2/2/18	8901.9
2/3/18	8852.73
2/4/18	8400.65
2/5/18	6838.82
2/6/18	6925.46
2/7/18	8099.96
2/8/18	8240.54
2/9/18	8245.08
2/10/18	8319.88
2/11/18	8343.45
2/12/18	8068.02
2/13/18	8597.77
2/14/18	9334.63
2/15/18	9471.64
2/16/18	10127.2
2/17/18	10842
2/18/18	11085.8
2/19/18	11111
2/20/18	11390.4
2/21/18	11246
2/22/18	9931.07
2/23/18	10162.1
2/24/18	10171.3
2/25/18	9696.59
2/26/18	10348.6
2/27/18	10319.5
2/28/18	10370.2
3/1/18	11009.4
3/2/18	10931.1
3/3/18	11326.9
3/4/18	11430.2
3/5/18	11516.8
3/6/18	10763.2
3/7/18	10118.1
3/8/18	9920.46
3/9/18	9089.28
3/10/18	8746
3/11/18	8777.37
3/12/18	9182.84
3/13/18	9154.7
3/14/18	9153.54
3/15/18	8358.12
3/16/18	8530.4
3/17/18	8297.89
3/18/18	8171.41
3/19/18	8412.03
3/20/18	8605.64
3/21/18	8947.75
3/22/18	8690.41
3/23/18	8725.37
3/24/18	8662.38
3/25/18	8617.3
3/26/18	8457.96
3/27/18	7876.19
3/28/18	7960.38
3/29/18	7950.61
3/30/18	6882.53
3/31/18	6935.48
4/1/18	6937.56
4/2/18	7035.85
4/3/18	7410.44
4/4/18	7426.48
4/5/18	6826.51
4/6/18	6603.88
4/7/18	6634.68
4/8/18	7017.66
4/9/18	6699.27
4/10/18	6784.41
4/11/18	6926.27
4/12/18	7847.85
4/13/18	7941.46
4/14/18	8036.51
4/15/18	8340.75
4/16/18	8368.1
4/17/18	7895.42
4/18/18	8164.94
4/19/18	8175.96
4/20/18	8852.72
4/21/18	8807.2
4/22/18	8930.6
4/23/18	8933.86
4/24/18	9555.54
4/25/18	9658.11
4/26/18	9258.4
4/27/18	9010.32
4/28/18	8928.55
4/29/18	9334.28
4/30/18	9259.57
5/1/18	9239.55
5/2/18	9221.43
5/3/18	9639.27
5/4/18	9753.35
5/5/18	9803.31
5/6/18	9630.14
5/7/18	9631.44
5/8/18	9228.61
5/9/18	9322.04
5/10/18	9310.37
5/11/18	8468.79
5/12/18	8484.35
5/13/18	8463.52
5/14/18	8652.04
5/15/18	8511.46
5/16/18	8471.06
5/17/18	8106.12
5/18/18	8240.06
5/19/18	8239.08
5/20/18	8507.41
5/21/18	8385.56
5/22/18	8396.63
5/23/18	7555.74
5/24/18	7566.19
5/25/18	7576.78
5/26/18	7342.91
5/27/18	7361.83
5/28/18	7344.56
5/29/18	7459.88
5/30/18	7385.4
5/31/18	7386.72
6/1/18	7535.15
6/2/18	7645.15
6/3/18	7637.14
6/4/18	7500.27
6/5/18	7615.72
6/6/18	7619.43
6/7/18	7676.27
6/8/18	7620.15
6/9/18	7615.54
6/10/18	6776.89
6/11/18	6875.68
6/12/18	6879.31
6/13/18	6315.7
6/14/18	6647.01
6/15/18	6637.41
6/16/18	6509.43
6/17/18	6464.41
6/18/18	6445.79
6/19/18	6737
6/20/18	6714.72
6/21/18	6760.83
6/22/18	6332.57
6/23/18	6141.61
6/24/18	6170.46
6/25/18	6211.45
6/26/18	6218.6
6/27/18	6097.46
6/28/18	6107.9
6/29/18	5908.7
6/30/18	6223.28
7/1/18	6374.75
7/2/18	6466.07
7/3/18	6626.44
7/4/18	6593.29
7/5/18	6603.38
7/6/18	6555.51
7/7/18	6594.28
7/8/18	6753.56
7/9/18	6724.04
7/10/18	6510.79
7/11/18	6377.36
7/12/18	6403.18
7/13/18	6244.36
7/14/18	6241
7/15/18	6248.84
7/16/18	6514.39
7/17/18	6869.91
7/18/18	7321.62
7/19/18	7396.4
7/20/18	7428.05
7/21/18	7334.99
7/22/18	7451.29
7/23/18	7689.88
7/24/18	7715.1
7/25/18	8251.17
7/26/18	8187.32
7/27/18	7939.81
7/28/18	8182.25
7/29/18	8206.34
7/30/18	8220.91
7/31/18	7916.8
8/1/18	7570.87
8/2/18	7607.7
8/3/18	7394.5
8/4/18	7247.77
8/5/18	7011.28
8/6/18	6988.08
8/7/18	6993.51
8/8/18	6718.23
8/9/18	6396.77
8/10/18	6396.49
8/11/18	6138.96
8/12/18	6311.13
8/13/18	6347.07
8/14/18	6252.13
8/15/18	6362.68
8/16/18	6342.63
8/17/18	6312.75
8/18/18	6436.72
8/19/18	6404.06
8/20/18	6486.58
8/21/18	6401.25
8/22/18	6575.23
8/23/18	6354.57
8/24/18	6543.65
8/25/18	6719.43
8/26/18	6738.27
8/27/18	6719.27
8/28/18	7000.04
8/29/18	7078.19
8/30/18	6932.66
8/31/18	6981.95
9/1/18	7018.78
9/2/18	7247.94
9/3/18	7260.95
9/4/18	7265.08
9/5/18	7113.07
9/6/18	6433.27
9/7/18	6501.19
9/8/18	6366.11
9/9/18	6286.43
9/10/18	6240.98
9/11/18	6296.32
9/12/18	6273.14
9/13/18	6326.04
9/14/18	6499.06
9/15/18	6518.65
9/16/18	6522.39
9/17/18	6400.6
9/18/18	6296.63
9/19/18	6342.39
9/20/18	6418.56
9/21/18	6669.99
9/22/18	6756.12
9/23/18	6710.44
9/24/18	6639.3
9/25/18	6583.45
9/26/18	6468.63
9/27/18	6535.48
9/28/18	6686.08
9/29/18	6550.47
9/30/18	6593.14
10/1/18	6611.02
10/2/18	6562.64
10/3/18	6470.4
10/4/18	6483.73
10/5/18	6568.55
10/6/18	6581.49
10/7/18	6573.62
10/8/18	6618.57
10/9/18	6621.71
10/10/18	6626.85
10/11/18	6248.64
10/12/18	6260.53
10/13/18	6247
10/14/18	6299.4
10/15/18	6452.57
10/16/18	6599.17
10/17/18	6596.28
10/18/18	6568.04
10/19/18	6509.61
10/20/18	6488.83
10/21/18	6531.6
10/22/18	6504.78
10/23/18	6481.43
10/24/18	6508.31
10/25/18	6489.77
10/26/18	6473.75
10/27/18	6465.92
10/28/18	6457.21
10/29/18	6382.67
10/30/18	6309.45
10/31/18	6301.61
11/1/18	6342.28
11/2/18	6387.67
11/3/18	6390.42
11/4/18	6391.87
11/5/18	6436.97
11/6/18	6437.76
11/7/18	6538.79
11/8/18	6486.25
11/9/18	6444.97
11/10/18	6399.03
11/11/18	6378.27
11/12/18	6408.53
11/13/18	6372.06
11/14/18	6176.15
11/15/18	5756.77
11/16/18	5596.19
11/17/18	5558.24
11/18/18	5572.44
11/19/18	5303.94
11/20/18	4671.97
11/21/18	4491.98
11/22/18	4548.8
11/23/18	4309.34
11/24/18	4352.98
11/25/18	3823.51
11/26/18	3920.54
11/27/18	3793.35
11/28/18	4103.45
11/29/18	4263.78
11/30/18	4278.77
12/1/18	4116.78
12/2/18	4167.55
12/3/18	4140.6
12/4/18	3961.49
12/5/18	3858.35
12/6/18	3744.98
12/7/18	3405.64
12/8/18	3435.34
12/9/18	3453.66
12/10/18	3523.96
12/11/18	3426.19
12/12/18	3407.28
12/13/18	3406.76
12/14/18	3278.37
12/15/18	3242.42
12/16/18	3271.24
12/17/18	3392.41
12/18/18	3556.54
12/19/18	3808.04
12/20/18	3982.85
12/21/18	4135.19
12/22/18	3910.97
12/23/18	4027.48
12/24/18	3995.17
12/25/18	3813.88
12/26/18	3825.38
12/27/18	3848.21
12/28/18	3743.91
12/29/18	3912.29
12/30/18	3770.36
12/31/18	3791.55
1/1/19	3752.27
1/2/19	3855.88
1/3/19	3865.8
1/4/19	3822.63
1/5/19	3856.62
1/6/19	3920.46
1/7/19	4036.09
1/8/19	4032.25
1/9/19	4034.14
1/10/19	3812.59
1/11/19	3646.25
1/12/19	3646.35
1/13/19	3599.84
1/14/19	3531.96
1/15/19	3656.78
1/16/19	3621.27
1/17/19	3621.43
1/18/19	3632.39
1/19/19	3690.52
1/20/19	3703.98
1/21/19	3548.43
1/22/19	3540.02
1/23/19	3587.35
1/24/19	3566.4
1/25/19	3586.25
1/26/19	3577.79
1/27/19	3576.3
1/28/19	3554.5
1/29/19	3448.58
1/30/19	3421.6
1/31/19	3470
2/1/19	3444.81
2/2/19	3475.33
2/3/19	3506.22
2/4/19	3456.02
2/5/19	3452.35
2/6/19	3467.34
2/7/19	3405.7
2/8/19	3394.76
2/9/19	3661.08
2/10/19	3664.38
2/11/19	3686.29
2/12/19	3629.47
2/13/19	3632.42
2/14/19	3614.5
2/15/19	3600.31
2/16/19	3608.2
2/17/19	3619.55
2/18/19	3670.74
2/19/19	3910.8
2/20/19	3926.53
2/21/19	3987.18
2/22/19	3944.88
2/23/19	3983.48
2/24/19	4139.6
2/25/19	3766.89
2/26/19	3848.33
2/27/19	3831.45
2/28/19	3833.23
3/1/19	3850.08
3/2/19	3834.62
3/3/19	3831.44
3/4/19	3814.58
3/5/19	3730.98
3/6/19	3872.25
3/7/19	3876.85
3/8/19	3886.82
3/9/19	3875.96
3/10/19	3950.56
3/11/19	3928.17
3/12/19	3881.09
3/13/19	3892.51
3/14/19	3877.77
3/15/19	3885.21
3/16/19	3936.5
3/17/19	4015.95
3/18/19	3994.92
3/19/19	3998.77
3/20/19	4029.11
3/21/19	4056.4
3/22/19	3992.34
3/23/19	3999.06
3/24/19	4011.92
3/25/19	3994.11
3/26/19	3935.89
3/27/19	3947.74
3/28/19	4048.51
3/29/19	4037.37
3/30/19	4115.55
3/31/19	4114.44
4/1/19	4114.16
4/2/19	4152.53
4/3/19	4882.88
4/4/19	4959.81
4/5/19	4911.24
4/6/19	5028.77
4/7/19	5053.52
4/8/19	5189.39
4/9/19	5268.71
4/10/19	5175.81
4/11/19	5310.18
4/12/19	5035.02
4/13/19	5072.85
4/14/19	5064.62
4/15/19	5152.51
4/16/19	5036.18
4/17/19	5196.65
4/18/19	5220.37
4/19/19	5276.31
4/20/19	5277.04
4/21/19	5309.28
4/22/19	5281.83
4/23/19	5377.19
4/24/19	5518.16
4/25/19	5434.19
4/26/19	5195.61
4/27/19	5292.83
4/28/19	5280.19
4/29/19	5301.29
4/30/19	5260.65
5/1/19	5269.79
5/2/19	5326.67
5/3/19	5390.16
5/4/19	5657.14
5/5/19	5771.08
5/6/19	5717.66
5/7/19	5684.47
5/8/19	5755.72
5/9/19	5936.72
5/10/19	6146.91
5/11/19	6348.02
5/12/19	7248.31
5/13/19	6978.63
5/14/19	7823.11
5/15/19	7992.69
5/16/19	8206.9
5/17/19	7885.96
5/18/19	7362.22
5/19/19	7265.05
5/20/19	8193.7
5/21/19	8007.03
5/22/19	7952.5
5/23/19	7625.93
5/24/19	7880.29
5/25/19	8003.26
5/26/19	8071.45
5/27/19	8744.42
5/28/19	8770.06
5/29/19	8719.88
5/30/19	8662.98
5/31/19	8272.46
6/1/19	8553.81
6/2/19	8554.8
6/3/19	8739.03
6/4/19	8134.92
6/5/19	7675.8
6/6/19	7786.04
6/7/19	7803.23
6/8/19	7998.29
6/9/19	7931.34
6/10/19	7640.61
6/11/19	8020.38
6/12/19	7917.58
6/13/19	8173.06
6/14/19	8237.88
6/15/19	8693.6
6/16/19	8859.47
6/17/19	8978.99
6/18/19	9327.48
6/19/19	9076.18
6/20/19	9281.7
6/21/19	9531.35
6/22/19	10209.4
6/23/19	10668.6
6/24/19	10814.5
6/25/19	11017.5
6/26/19	11766.4
6/27/19	12932.5
6/28/19	11132.9
6/29/19	12374.4
6/30/19	11890.4
7/1/19	10737.7
7/2/19	10578.7
7/3/19	10805.4
7/4/19	11984.8
7/5/19	11160.5
7/6/19	10955.2
7/7/19	11232
7/8/19	11477
7/9/19	12313.1
7/10/19	12586.8
7/11/19	12099.9
7/12/19	11352.9
7/13/19	11804
7/14/19	11389.1
7/15/19	10187
7/16/19	10873.5
7/17/19	9397.72
7/18/19	9674.28
7/19/19	10638.6
7/20/19	10535.8
7/21/19	10764.9
7/22/19	10587.4
7/23/19	10323.6
7/24/19	9844.3
7/25/19	9772.17
7/26/19	9875.17
7/27/19	9848.65
7/28/19	9473.99
7/29/19	9530
7/30/19	9501.33
7/31/19	9589.13
8/1/19	10084.7
8/2/19	10407.2
8/3/19	10529.5
8/4/19	10814.6
8/5/19	10980.2
8/6/19	11788
8/7/19	11465.7
8/8/19	11960.8
8/9/19	11996.4
8/10/19	11856.6
8/11/19	11282.2
8/12/19	11566.8
8/13/19	11386.3
8/14/19	10858.1
8/15/19	10017
8/16/19	10302.2
8/17/19	10359.4
8/18/19	10214.5
8/19/19	10317.6
8/20/19	10917.3
8/21/19	10760.6
8/22/19	10129.4
8/23/19	10112
8/24/19	10405.8
8/25/19	10143.8
8/26/19	10135.1
8/27/19	10360.3
8/28/19	10172
8/29/19	9717.82
8/30/19	9484.55
8/31/19	9577.99
9/1/19	9600.9
9/2/19	9769.79
9/3/19	10386.6
9/4/19	10621.3
9/5/19	10584.2
9/6/19	10577.8
9/7/19	10317.5
9/8/19	10487.2
9/9/19	10406.3
9/10/19	10313.7
9/11/19	10101
9/12/19	10159.3
9/13/19	10420.2
9/14/19	10363.9
9/15/19	10361.3
9/16/19	10310.4
9/17/19	10265.6
9/18/19	10190.4
9/19/19	10157.6
9/20/19	10275.9
9/21/19	10173.1
9/22/19	9979.49
9/23/19	10033
9/24/19	9683.38
9/25/19	8553.61
9/26/19	8432.23
9/27/19	8055.64
9/28/19	8193.9
9/29/19	8225
9/30/19	8056.74
10/1/19	8307.74
10/2/19	8322.92
10/3/19	8382.03
10/4/19	8236.17
10/5/19	8155.48
10/6/19	8147.69
10/7/19	7869.74
10/8/19	8212.02
10/9/19	8190
10/10/19	8587.92
10/11/19	8586.9
10/12/19	8269.73
10/13/19	8308.01
10/14/19	8283.76
10/15/19	8353.54
10/16/19	8162.16
10/17/19	8002.51
10/18/19	8076.78
10/19/19	7954.15
10/20/19	7960.04
10/21/19	8231.06
10/22/19	8222.52
10/23/19	8026.76
10/24/19	7469.56
10/25/19	7431.88
10/26/19	8666.79
10/27/19	9259.8
10/28/19	9551.54
10/29/19	9218.76
10/30/19	9433.35
10/31/19	9164.62
11/1/19	9147.98
11/2/19	9252.99
11/3/19	9301.18
11/4/19	9206.16
11/5/19	9418.05
11/6/19	9310.19
11/7/19	9343.34
11/8/19	9204.24
11/9/19	8766.04
11/10/19	8809.41
11/11/19	9037.12
11/12/19	8717.81
11/13/19	8801.52
11/14/19	8762.42
11/15/19	8632.32
11/16/19	8457.69
11/17/19	8482.7
11/18/19	8503.93
11/19/19	8175.99
11/20/19	8120.8
11/21/19	8081.81
11/22/19	7617.07
11/23/19	7286.35
11/24/19	7324.03
11/25/19	6907.4
11/26/19	7130.25
11/27/19	7163.63
11/28/19	7523.83
11/29/19	7431
11/30/19	7757.47
12/1/19	7557.72
12/2/19	7402.69
12/3/19	7309.59
12/4/19	7296.77
12/5/19	7192.85
12/6/19	7395.97
12/7/19	7547.19
12/8/19	7504.83
12/9/19	7522.39
12/10/19	7337.42
12/11/19	7220.76
12/12/19	7202.31
12/13/19	7189.16
12/14/19	7251.87
12/15/19	7067.74
12/16/19	7111.14
12/17/19	6879.54
12/18/19	6612.12
12/19/19	7284.29
12/20/19	7150.86
12/21/19	7190.17
12/22/19	7143.2
12/23/19	7514.41
12/24/19	7322.08
12/25/19	7250.69
12/26/19	7192.72
12/27/19	7194.4
12/28/19	7243.93
12/29/19	7301.07
12/30/19	7385.36
12/31/19	7219.6
1/1/20	7168.31
1/2/20	7175.68
1/3/20	6944.33
1/4/20	7326.35
1/5/20	7347.89
1/6/20	7351.57
1/7/20	7759.24
1/8/20	8165.47
1/9/20	8042.65
1/10/20	7817.92
1/11/20	8184.66
1/12/20	8021.49
1/13/20	8173.97
1/14/20	8105.24
1/15/20	8842.42
1/16/20	8813.89
1/17/20	8722.03
1/18/20	8900.34
1/19/20	8910.85
1/20/20	8703.36
1/21/20	8626.47
1/22/20	8722.26
1/23/20	8658.94
1/24/20	8388.11
1/25/20	8428.17
1/26/20	8327.36
1/27/20	8588.42
1/28/20	8895.78
1/29/20	9385.69
1/30/20	9279.81
1/31/20	9502.37
2/1/20	9333.77
2/2/20	9378.09
2/3/20	9314.56
2/4/20	9162.14
2/5/20	9162.14
2/6/20	9614.9
2/7/20	9755.66
2/8/20	9807.54
2/9/20	9907.12
2/10/20	10162.4
2/11/20	9854.79
2/12/20	10275.4
2/13/20	10354.3
2/14/20	10242.4
2/15/20	10368.5
2/16/20	9904.17
2/17/20	9937.67
2/18/20	9703.93
2/19/20	10180.6
2/20/20	9604.72
2/21/20	9606.86
2/22/20	9696.58
2/23/20	9669.63
2/24/20	9989.39
2/25/20	9663.75
2/26/20	9309.15
2/27/20	8785.52
2/28/20	8804.72
2/29/20	8712.35
3/1/20	8534.17
3/2/20	8912.82
3/3/20	8912.82
3/4/20	8754.34
3/5/20	8758.9
3/6/20	9067.39
3/7/20	9155.89
3/8/20	8898.63
3/9/20	8039.38
3/10/20	7931.94
3/11/20	7885.46
3/12/20	7936.65
3/13/20	4830.21
3/14/20	5609.03
3/15/20	5166.26
3/16/20	5348.44
3/17/20	5026.35
3/18/20	5357.61
3/19/20	5410.23
3/20/20	6195.2
3/21/20	6226.44
3/22/20	6189.85
3/23/20	5822.62
3/24/20	6502.16
3/25/20	6768.49
3/26/20	6698.46
3/27/20	6763.75
3/28/20	6369.09
